201407300431,0
201407300432,0
201407300433,0
201407300434,0
201407300435,0
201407300436,0
201407300437,0
201407300438,0
201407300439,0
201407300440,0
201407300441,0
201407300442,0
201407300443,0
201407300444,0
201407300445,0
201407300446,0
201407300447,0
201407300448,0
201407300449,0
201407300450,0
201407300451,0
201407300452,0
201407300453,0
201407300454,0
201407300455,0
201407300456,0
201407300457,0
201407300458,0
201407300459,0
201407300500,0
201407300501,0
201407300502,0
201407300503,0
201407300504,0
201407300505,0
201407300506,0
201407300507,0
201407300508,0
201407300509,0
201407300510,0
201407300511,0
201407300512,0
201407300513,0
201407300514,0
201407300515,0
201407300516,0
201407300517,0
201407300518,0
201407300519,0
201407300520,0
201407300521,0
201407300522,0
201407300523,0
201407300524,0
201407300525,0
201407300526,0
201407300527,0
201407300528,0
201407300529,0
201407300530,0
201407300531,0
201407300532,0
201407300533,0
201407300534,0
201407300535,0
201407300536,0
201407300537,0
201407300538,0
201407300539,0
201407300540,0
201407300541,0
201407300542,0
201407300543,0
201407300544,0
201407300545,0
201407300546,0
201407300547,0
201407300548,0
201407300549,0
201407300550,0
201407300551,0
201407300552,0
201407300553,0
201407300554,0
201407300555,0
201407300556,0
201407300557,0
201407300558,0
201407300559,0
201407300600,0
201407300601,0
201407300602,0
201407300603,0
201407300604,0
201407300605,0
201407300606,0
201407300607,0
201407300608,0
201407300609,0
201407300610,0
201407300611,0
201407300612,0
201407300613,0
201407300614,0
201407300615,0
201407300616,0
201407300617,0
201407300618,0
201407300619,0
201407300620,0
201407300621,0
201407300622,0
201407300623,0
201407300624,0
201407300625,0
201407300626,0
201407300627,0
201407300628,0
201407300629,0
201407300630,0
201407300631,0
201407300632,0
201407300633,0
201407300634,0
201407300635,0
201407300636,0
201407300637,0
201407300638,0
201407300639,0
201407300640,0
201407300641,0
201407300642,0
201407300643,0
201407300644,0
201407300645,0
201407300646,0
201407300647,0
201407300648,0
201407300649,0
201407300650,0
201407300651,0
201407300652,0
201407300653,0
201407300654,0
201407300655,0
201407300656,0
201407300657,0
201407300658,0
201407300659,0
201407300700,0
201407300701,0
201407300702,0
201407300703,0
201407300704,0
201407300705,0
201407300706,0
201407300707,0
201407300708,0
201407300709,0
201407300710,0
201407300711,0
201407300712,0
201407300713,0
201407300714,0
201407300715,0
201407300716,0
201407300717,0
201407300718,0
201407300719,0
201407300720,0
201407300721,0
201407300722,0
201407300723,0
201407300724,0
201407300725,0
201407300726,0
201407300727,0
201407300728,0
201407300729,0
201407300730,0
201407300731,0
201407300732,0
201407300733,0
201407300734,0
201407300735,0
201407300736,0
201407300737,0
201407300738,0
201407300739,0
201407300740,0
201407300741,0
201407300742,0
201407300743,0
201407300744,0
201407300745,0
201407300746,0
201407300747,0
201407300748,0
201407300749,0
201407300750,0
201407300751,0
201407300752,0
201407300753,0
201407300754,0
201407300755,0
201407300756,0
201407300757,0
201407300758,0
201407300759,0
201407300800,0
201407300801,0
201407300802,0
201407300803,0
201407300804,0
201407300805,0
201407300806,0
201407300807,0
201407300808,0
201407300809,0
201407300810,0
201407300811,0
201407300812,0
201407300813,0
201407300814,0
201407300815,0
201407300816,0
201407300817,0
201407300818,0
201407300819,0
201407300820,0
201407300821,0
201407300822,0
201407300823,0
201407300824,0
201407300825,0
201407300826,0
201407300827,0
201407300828,0
201407300829,0
201407300830,0
201407300831,0
201407300832,0
201407300833,0
201407300834,0
201407300835,0
201407300836,0
201407300837,0
201407300838,0
201407300839,0
201407300840,0
201407300841,0
201407300842,0
201407300843,0
201407300844,0
201407300845,0
201407300846,0
201407300847,0
201407300848,0
201407300849,0
201407300850,0
201407300851,0
201407300852,0
201407300853,0
201407300854,0
201407300855,0
201407300856,0
201407300857,0
201407300858,0
201407300859,0
201407300900,0
201407300901,0
201407300902,0
201407300903,0
201407300904,0
201407300905,0
201407300906,0
201407300907,0
201407300908,0
201407300909,0
201407300910,0
201407300911,0
201407300912,0
201407300913,0
201407300914,0
201407300915,0
201407300916,0
201407300917,0
201407300918,0
201407300919,0
201407300920,0
201407300921,0
201407300922,0
201407300923,0
201407300924,0
201407300925,0
201407300926,0
201407300927,0
201407300928,0
201407300929,0
201407300930,0
201407300931,0
201407300932,0
201407300933,0
201407300934,0
201407300935,0
201407300936,0
201407300937,0
201407300938,0
201407300939,0
201407300940,0
201407300941,0
201407300942,0
201407300943,0
201407300944,0
201407300945,0
201407300946,0
201407300947,0
201407300948,0
201407300949,0
201407300950,0
201407300951,0
201407300952,0
201407300953,0
201407300954,0
201407300955,0
201407300956,0
201407300957,0
201407300958,0
201407300959,0
201407301000,0
201407301001,0
201407301002,0
201407301003,0
201407301004,0
201407301005,0
201407301006,0
201407301007,0
201407301008,0
201407301009,0
201407301010,0
201407301011,0
201407301012,0
201407301013,0
201407301014,0
201407301015,0
201407301016,0
201407301017,0
201407301018,0
201407301019,0
201407301020,0
201407301021,0
201407301022,0
201407301023,0
201407301024,0
201407301025,0
201407301026,0
201407301027,0
201407301028,0
201407301029,0
201407301030,0
201407301031,0
201407301032,0
201407301033,0
201407301034,0
201407301035,0
201407301036,0
201407301037,0
201407301038,0
201407301039,0
201407301040,0
201407301041,0
201407301042,0
201407301043,0
201407301044,0
201407301045,0
201407301046,0
201407301047,0
201407301048,0
201407301049,0
201407301050,0
201407301051,0
201407301052,0
201407301053,0
201407301054,0
201407301055,0
201407301056,0
201407301057,0
201407301058,0
201407301059,0
201407301100,0
201407301101,0
201407301102,0
201407301103,0
201407301104,0
201407301105,0
201407301106,0
201407301107,0
201407301108,0
201407301109,0
201407301110,0
201407301111,0
201407301112,0
201407301113,0
201407301114,0
201407301115,0
201407301116,0
201407301117,0
201407301118,0
201407301119,0
201407301120,0
201407301121,0
201407301122,0
201407301123,0
201407301124,0
201407301125,0
201407301126,0
201407301127,0
201407301128,0
201407301129,0
201407301130,0
201407301131,0
201407301132,0
201407301133,0
201407301134,0
201407301135,0
201407301136,0
201407301137,0
201407301138,0
201407301139,0
201407301140,0
201407301141,0
201407301142,0
201407301143,0
201407301144,0
201407301145,0
201407301146,0
201407301147,0
201407301148,0
201407301149,0
201407301150,0
201407301151,0
201407301152,0
201407301153,0
201407301154,0
201407301155,0
201407301156,0
201407301157,0
201407301158,0
201407301159,0
201407301200,0
201407301201,0
201407301202,0
201407301203,0
201407301204,0
201407301205,0
201407301206,0
201407301207,0
201407301208,0
201407301209,0
201407301210,0
201407301211,0
201407301212,0
201407301213,0
201407301214,0
201407301215,0
201407301216,0
201407301217,0
201407301218,0
201407301219,0
201407301220,0
201407301221,0
201407301222,0
201407301223,0
201407301224,0
201407301225,0
201407301226,0
201407301227,0
201407301228,0
201407301229,0
201407301230,0
201407301231,0
201407301232,0
201407301233,0
201407301234,0
201407301235,0
201407301236,0
201407301237,0
201407301238,0
201407301239,0
201407301240,0
201407301241,0
201407301242,0
201407301243,0
201407301244,0
201407301245,0
201407301246,0
201407301247,0
201407301248,0
201407301249,0
201407301250,0
201407301251,0
201407301252,0
201407301253,0
201407301254,0
201407301255,0
201407301256,0
201407301257,0
201407301258,0
201407301259,0
201407301300,0
201407301301,0
201407301302,0
201407301303,0
201407301304,0
201407301305,0
201407301306,0
201407301307,0
201407301308,0
201407301309,0
201407301310,0
201407301311,0
201407301312,0
201407301313,0
201407301314,0
201407301315,0
201407301316,0
201407301317,0
201407301318,0
201407301319,0
201407301320,0
201407301321,0
201407301322,0
201407301323,0
201407301324,0
201407301325,0
201407301326,0
201407301327,0
201407301328,0
201407301329,0
201407301330,0
201407301331,0
201407301332,0
201407301333,0
201407301334,0
201407301335,0
201407301336,0
201407301337,0
201407301338,0
201407301339,0
201407301340,0
201407301341,0
201407301342,0
201407301343,0
201407301344,0
201407301345,0
201407301346,0
201407301347,0
201407301348,0
201407301349,0
201407301350,0
201407301351,0
201407301352,0
201407301353,0
201407301354,0
201407301355,0
201407301356,0
201407301357,0
201407301358,0
201407301359,0
201407301400,0
201407301401,0
201407301402,0
201407301403,0
201407301404,0
201407301405,0
201407301406,0
201407301407,0
201407301408,0
201407301409,0
201407301410,0
201407301411,0
201407301412,0
201407301413,0
201407301414,0
201407301415,0
201407301416,0
201407301417,0
201407301418,0
201407301419,0
201407301420,0
201407301421,0
201407301422,0
201407301423,0
201407301424,0
201407301425,0
201407301426,0
201407301427,0
201407301428,0
201407301429,0
201407301430,0
201407301431,0
201407301432,0
201407301433,0
201407301434,0
201407301435,0
201407301436,0
201407301437,0
201407301438,0
201407301439,0
201407301440,0
201407301441,0
201407301442,0
201407301443,0
201407301444,0
201407301445,0
201407301446,0
201407301447,0
201407301448,0
201407301449,0
201407301450,0
201407301451,0
201407301452,0
201407301453,0
201407301454,0
201407301455,0
201407301456,0
201407301457,0
201407301458,0
201407301459,0
201407301500,0
201407301501,0
201407301502,0
201407301503,0
201407301504,0
201407301505,0
201407301506,0
201407301507,0
201407301508,0
201407301509,0
201407301510,0
201407301511,0
201407301512,0
201407301513,0
201407301514,0
201407301515,0
201407301516,0
201407301517,0
201407301518,0
201407301519,0
201407301520,0
201407301521,0
201407301522,0
201407301523,0
201407301524,0
201407301525,0
201407301526,0
201407301527,0
201407301528,0
201407301529,0
201407301530,0
201407301531,0
201407301532,0
201407301533,0
201407301534,0
201407301535,0
201407301536,0
201407301537,0
201407301538,0
201407301539,0
201407301540,0
201407301541,0
201407301542,0
201407301543,0
201407301544,0
201407301545,0
201407301546,0
201407301547,0
201407301548,0
201407301549,0
201407301550,0
201407301551,0
201407301552,0
201407301553,0
201407301554,0
201407301555,0
201407301556,0
201407301557,0
201407301558,0
201407301559,0
201407301600,0
201407301601,0
201407301602,0
201407301603,0
201407301604,0
201407301605,0
201407301606,0
201407301607,0
201407301608,0
201407301609,0
201407301610,0
201407301611,0
201407301612,0
201407301613,0
201407301614,0
201407301615,0
201407301616,0
201407301617,0
201407301618,0
201407301619,0
201407301620,0
201407301621,0
201407301622,0
201407301623,0
201407301624,0
201407301625,0
201407301626,0
201407301627,0
201407301628,0
201407301629,0
201407301630,0
201407301631,0
201407301632,0
201407301633,0
201407301634,0
201407301635,0
201407301636,0
201407301637,0
201407301638,0
201407301639,0
201407301640,0
201407301641,0
201407301642,0
201407301643,0
201407301644,0
201407301645,0
201407301646,0
201407301647,0
201407301648,0
201407301649,0
201407301650,0
201407301651,0
201407301652,0
201407301653,0
201407301654,0
201407301655,0
201407301656,0
201407301657,0
201407301658,0
201407301659,0
201407301700,0
201407301701,0
201407301702,0
201407301703,0
201407301704,0
201407301705,0
201407301706,0
201407301707,0
201407301708,0
201407301709,0
201407301710,0
201407301711,0
201407301712,0
201407301713,0
201407301714,0
201407301715,0
201407301716,0
201407301717,0
201407301718,0
201407301719,0
201407301720,0
201407301721,0
201407301722,0
201407301723,0
201407301724,0
201407301725,0
201407301726,0
201407301727,0
201407301728,0
201407301729,0
201407301730,0
201407301731,0
201407301732,0
201407301733,0
201407301734,0
201407301735,0
201407301736,0
201407301737,0
201407301738,0
201407301739,0
201407301740,0
201407301741,0
201407301742,0
201407301743,0
201407301744,0
201407301745,0
201407301746,0
201407301747,0
201407301748,0
201407301749,0
201407301750,0
201407301751,0
201407301752,0
201407301753,0
201407301754,0
201407301755,0
201407301756,0
201407301757,0
201407301758,0
201407301759,0
201407301800,0
201407301801,0
201407301802,0
201407301803,0
201407301804,0
201407301805,0
201407301806,0
201407301807,0
201407301808,0
201407301809,0
201407301810,0
201407301811,0
201407301812,0
201407301813,0
201407301814,0
201407301815,0
201407301816,0
201407301817,0
201407301818,0
201407301819,0
201407301820,0
201407301821,0
201407301822,0
201407301823,0
201407301824,0
201407301825,0
201407301826,0
201407301827,0
201407301828,0
201407301829,0
201407301830,0
201407301831,0
201407301832,0
201407301833,0
201407301834,0
201407301835,0
201407301836,0
201407301837,0
201407301838,0
201407301839,0
201407301840,0
201407301841,0
201407301842,0
201407301843,0
201407301844,0
201407301845,0
201407301846,0
201407301847,0
201407301848,0
201407301849,0
201407301850,0
201407301851,0
201407301852,0
201407301853,0
201407301854,0
201407301855,0
201407301856,0
201407301857,0
201407301858,0
201407301859,0
201407301900,0
201407301901,0
201407301902,0
201407301903,0
201407301904,0
201407301905,0
201407301906,0
201407301907,0
201407301908,0
201407301909,0
201407301910,0
201407301911,0
201407301912,0
201407301913,0
201407301914,0
201407301915,0
201407301916,0
201407301917,0
201407301918,0
201407301919,0
201407301920,0
201407301921,0
201407301922,0
201407301923,0
201407301924,0
201407301925,0
201407301926,0
201407301927,0
201407301928,0
201407301929,0
201407301930,0
201407301931,0
201407301932,0
201407301933,0
201407301934,0
201407301935,0
201407301936,0
201407301937,0
201407301938,0
201407301939,0
201407301940,0
201407301941,0
201407301942,0
201407301943,0
201407301944,0
201407301945,0
201407301946,0
201407301947,0
201407301948,0
201407301949,0
201407301950,0
201407301951,0
201407301952,0
201407301953,0
201407301954,0
201407301955,0
201407301956,0
201407301957,0
201407301958,0
201407301959,0
201407302000,0
201407302001,0
201407302002,0
201407302003,0
201407302004,0
201407302005,0
201407302006,0
201407302007,0
201407302008,0
201407302009,0
201407302010,0
201407302011,0
201407302012,0
201407302013,0
201407302014,0
201407302015,0
201407302016,0
201407302017,0
201407302018,0
201407302019,0
201407302020,0
201407302021,0
201407302022,0
201407302023,0
201407302024,0
201407302025,0
201407302026,0
201407302027,0
201407302028,0
201407302029,0
201407302030,0
201407302031,0
201407302032,0
201407302033,0
201407302034,0
201407302035,0
201407302036,0
201407302037,0
201407302038,0
201407302039,0
201407302040,0
201407302041,0
201407302042,0
201407302043,0
201407302044,0
201407302045,0
201407302046,0
201407302047,0
201407302048,0
201407302049,0
201407302050,0
201407302051,0
201407302052,0
201407302053,0
201407302054,0
201407302055,0
201407302056,0
201407302057,0
201407302058,0
201407302059,0
201407302100,0
201407302101,0
201407302102,0
201407302103,0
201407302104,0
201407302105,0
201407302106,0
201407302107,0
201407302108,0
201407302109,0
201407302110,0
201407302111,0
201407302112,0
201407302113,0
201407302114,0
201407302115,0
201407302116,0
201407302117,0
201407302118,0
201407302119,0
201407302120,0
201407302121,0
201407302122,0
201407302123,0
201407302124,0
201407302125,0
201407302126,0
201407302127,0
201407302128,0
201407302129,0
201407302130,0
201407302131,0
201407302132,0
